date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:44:15	36148/36148	---M--	200	added ('OK')	application/javascript	date:Wed,%2021%20Jul%202021%2004:30:21%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-includes/js/jquery/ui/datepicker.min.js?ver=1.12.1	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-includes/js/jquery/ui/datepicker.min35d0.js	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:17	58072/58072	---M--	200	added ('OK')	application/javascript	date:Thu,%2010%20Oct%202019%2022:21:16%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/bootstrap.min.js?ver=5.8.1	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/bootstrap.minf658.js	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:18	20787/20787	---M--	200	added ('OK')	application/javascript	date:Fri,%2026%20Mar%202021%2001:02:20%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-includes/js/jquery/ui/core.min.js?ver=1.12.1	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-includes/js/jquery/ui/core.min35d0.js	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:19	3096/3096	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Dec%202018%2017:16:50%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/numinate.min.js?ver=5.8.1	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/numinate.minf658.js	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:20	8071/8071	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Dec%202018%2017:12:58%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/jquery-waypoints.js?ver=5.8.1	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/jquery-waypointsf658.js	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:21	21069/21069	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Dec%202018%2017:12:58%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/jquery-validate.js?ver=5.8.1	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/jquery-validatef658.js	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:22	21451/21451	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20May%202020%2016:26:54%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/jquery.prettyPhoto.js?ver=5.8.1	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/jquery.prettyPhotof658.js	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:24	42862/42862	---M--	200	added ('OK')	application/javascript	date:Fri,%2011%20Oct%202019%2016:17:44%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/slick.min.js?ver=5.8.1	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/slick.minf658.js	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:24	11778/11778	---M--	200	added ('OK')	application/javascript	date:Sun,%2015%20Aug%202021%2013:40:20%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/jquery.matchHeight.js?ver=5.8.1	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/jquery.matchHeightf658.js	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:26	16229/16229	---M--	200	added ('OK')	application/javascript	date:Sun,%2015%20Aug%202021%2013:43:43%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/main.js?ver=5.8.1	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/mainf658.js	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:26	3693/3693	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Apr%202020%2022:38:40%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/revolution/js/slider.js?ver=5.8.1	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/revolution/js/sliderf658.js	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:28	36066/36066	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Nov%202019%2020:33:10%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/jquery-isotope.js?ver=5.8.1	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/jquery-isotopef658.js	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:29	5567/5567	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Nov%202019%2021:05:50%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/imagesloaded.min.js?ver=5.8.1	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/imagesloaded.minf658.js	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
